"PRJ_ID","PRJ_IDPARENT","PRJ_CODE","PRJ_DESCRIPTIONDU","PRJ_DESCRIPTIONEN","PRJ_INTERNETWORK","PRJ_URL","PRJ_CONTENTDU","PRJ_USERUPDATE","PRJ_DATEUPDATE","PRJ_STARTDATE","PRJ_COMMENTS","PRJ_USERCREATION","PRJ_CONTENTFR","PRJ_DATECREATION","PRJ_ENDDATE","PRJ_DESCRIPTIONFR","PRJ_DELETE","PRJ_PRJS_ID","PRJ_RELT_ID","PRJ_CONTENTEN"
236,,"UE - EU: ASIA REHAB","EUROPESE UNIE - ASIA REHAB","EUROPEAN UNION - ASIA REHAB","22","http://www.relais-culture-europe.org/programme/ala/asia_urbs/xasia_urbs.pdf","STEDENBOUW EN STADSVERNIEUWING - STADSBEHEER - HEROPLEVING - GELIJKE KANSEN - SOCIAAL BELEID - SOCIAAL BELEID (ALLERLEI) - LEEFMILIEU - WATER' - AFVAL - DIVERSEN  - CULTUUR: Het programma ASIA-URBS is een gedecentraliseerd samenwerkingsprogramma dat wederzijds begrip en toenadering tussen de Europese Unie en Azië over stedelijke ontwikkeling toelaat. Het bevorderen en ondersteunen van de samenwerking tussen lokale overheden en het sociale middenveld is een van de prioriteiten van het programma en dit geldt meer bepaald voor sectoren als stadsbeheer - met inbegrip van de stedelijke insitutionele en politieke ontwikkeling - socioculturele stedelijke ontwikkeling - met inbegrip van vrouwenparticipatie - de vermindering van de stedelijke armoede, het stedelijk leefmilieu -met water en afvalbeheer -  en stedelijke sociale infrastructuur.","GDEROEP",23/08/06,01/01/04,"La RBC y est inscrite dans un sous-projet HANOI 2010 (Voir ce sous-projet). 
Het BHG engageerde zich in het subproject HANOI 2010 (zie subproject.).","PGERARD","URBANISME ET RENOVATION URBAINE - REVITALISATION -  EGALITE DES CHANCES -  POLITIQUE SOCIALE - POLITIQUE SOCIALE (DIVERS) - ENVIRONNEMENT - EAUX' - DECHETS -  AUTRES - CULTURE : Le programme ASIA-URBS est un programme de coopération décentralisée permettant de renforcer la compréhension mutuelle et le rapprochement entre l’Union européenne et l’Asie. Concerne le développement urbain. Les priorités du programme sont la promotion et le soutien des activités renforçant le partenariat entre les autorités locales et la société civile dans les secteurs suivants : — GESTION URBAINE , y compris le développement institutionnel et les politiques urbaines ; — développement socioculturel urbain, y compris la participation des femmes. Diminution de la pauvreté en milieu urbain ; l'environnement urbain; — gestion de l’eau et des déchets ; — infrastructure sociale urbaine.",06/07/04,01/01/06,"UNION EUROPÉENNE - ASIA REHAB","N",17,18,"TOWN PLANNING AND RENOVATION - REVITALIZATION - EQUAL OPPORTUNITIES - SOCIAL POLICY - SOCIAL POLICY (MISC) - ENVIRONMENT - WATER' - WASTE - MISCELLANEOUS - CULTURE: The ASIA-URBS is a decentralized cooperation programme allowing to reinforce mutual understanding and bring the European Union and Asia closer.  Involves urban development. The priorities of the programme are promotion and support of the partnership between local authorities and civil societies in the following sectors:  urban management, including institutional development and urban politics - urban social and cultural development, including women's participation. Reduction of poverty in the urban environment; urban environment - water and waste management - urban social infrastructure."
217,,"ONU - VN: AISS - ISSA","INTERNATIONALE VERENIGING VOOR SOCIALE ZEKERHEID (IVSS)","INTERNATIONAL SOCIAL SECURITY ASSOCIATION (ISSA)","20","www.issa.int","SOCIAAL BELEID - WERKGELEGENHEID
Verschillende onderdelen van de sociale zekerheid.","GDEROEP",20/02/06,01/01/93,"","PGERARD","POLITIQUE SOCIALE - EMPLOI 
Aspect ou l'autre de la sécurité sociale.",18/06/04,,"ASSOCIATION INTERNATIONALE DE LA SECURITE SOCIALE (AISS)","N",17,18,"SOCIAL POLICY - EMPLOYMENT
Different aspects of social security."
196,,"COE - RVE - CEMAT","RAAD VAN EUROPA - COMITE VAN HOGE AMBTENAREN EN COMITE VAN DE MINISTERS VAN RUIMTELIJKE ORDENING","COUNCIL OF EUROPE: COMITE DES HAUTS FONCTIONNAIRES ET COMITE EUROPEEN DES MINISTRES DE L'AMENAGEMENT DU TERRITOIRE","1","www.coe.int","STEDENBOUW EN STADSVERNIEUWING - RUIMTELIJKE ORDENING 
Het comité stelt een strategisch ontwikkelingsplan op het gebied van de ruimtelijke ordening samen voor van de 40 lidstaten.","GDEROEP",06/04/06,01/01/97,"","PGERARD","URBANISME ET RENOVATION URBAINE - AMENAGEMENT DU TERRITOIRE: Rédiger un plan de développement stratégique des 40 Etats membres sur le plan de l' aménagement du territoire intitulé ""Principes directeurs d 'aménagement durable de l'espace européen.
Echange d'expériences sur des thèmes précis. Participation à certains séminaires. Se rattache au SDEC",04/06/04,,"CONSEIL DE L'EUROPE - COMITE DES HAUTS FONCTIONNAIRES ET COMITE EUROPEEN DES MINISTRES DE L'AMENAGEMENT DU TERRITOIRE","N",17,18,"TOWN PLANNING AND RENOVATION - SPATIAL PLANNING
Set up a strategic development plan of the 40 member states related to spatial development, called  ""Guiding Principles for Sustainable Spatial Development of the European Continent"". Exchange of experience on precise subjects. Attendance of seminars. Is linked to ESDP."
294,,"PROPOLIS","PROPOLIS: PLANNING AND RESEARCH OF POLICIES FOR LAND USE AND TRANSPORT FOR INCREASING URBAN SUSTAINABILITY","PROPOLIS: PLANNING AND RESEARCH OF POLICIES FOR LAND USE AND TRANSPORT FOR INCREASING URBAN SUSTAINABILITY","22","www.wspgroup.fi/lt/propolis/index.htm","VERVOER - VERVOER (ALLERLEI) - INFRASTRUCTUUR & WEGEN - LEEFMILIEU - VERVUILING","PGERARD",02/03/06,01/01/01,"PROPOLIS est un projet de recherche soutenu par la Commission européenne dans le cadre du 5ième programme cadre et qui concerne la ""ville de demain et l'héritage culturel"". L'objectif est d'arriver à définir les stratégies de planification urbaine à long terme.7 villes dont Iverness et Vicenza participent au projet.
PROPOLIS is een onderzoeksproject dat door de Europes Commissie wordt ondersteund in het kader van het vijfde kaderprogramma en past in de doelstelling van ""De stad van Morgen en Cultureel Erfgoed"". De doelstelling is tot een definitie te komen van strategieën voor stadsplanning op lange termijn. 7 steden, waaronder Iverness en Vicenza nemen deel aan het projet.
PROPOLIS is a research project supported by the European Commission under the Fifth Framework Programme and contributing to the implementation of the key action ""The City of Tomorrow and Cultural Heritage"".The aim is to define sustainable long term urban strategies.","GDEROEP","TRANSPORTS - TRANSPORTS (DIVERS) - INFRASTRUCTURE & VOIRIES - ENVIRONNEMENT - POLLUTION",09/06/05,01/01/03,"PROPOLIS: PLANNING AND RESEARCH OF POLICIES FOR LAND USE AND TRANSPORT FOR INCREASING URBAN SUSTAINABILITY","N",18,18,"TRANSPORT - TRANSPORT (MISC.) - INFRASTRUCTURE & ROADS - ENVIRONMENT - POLLUTION"
225,,"AIPCR - PIARC","DE WERELD WEGEN  VERENIGING  (PIARC)","WORLD ROAD ASSOCIATION (PIARC)","21","www.piarc.org","VERVOER - VERVOER (ALLERLEI) - INFRASTRUCTUUR & WEGEN - VEILIGHEID (VERVOER) - WERKEN' - OPENBARE WERKEN - FINANCIEN EN BEGROTING - FINANCIEN EN BEGROTING (ALLERLEI) - ADMINISTRATIE - ADMINISTRATIE (ALLERLEI)
Aanbevelingen van specialisten of het gebied van stadsvervoer.","GDEROEP",12/04/06,01/01/89,"","PGERARD","TRANSPORTS - TRANSPORTS (DIVERS) - INFRASTRUCTURE & VOIRIES - SECURITE (TRANSPORTS) - TRAVAUX' - TRAVAUX PUBLIC - FINANCES ET BUDGET
FINANCES ET BUDGET (DIVERS) - ADMINISTRATION - ADMINISTRATION (DIVERS)
Recommandations d'experts en matière de transport urbain.",23/06/04,,"ASSOCIATION MONDIALE DE LA ROUTE (AIPCR)","N",17,18,"TRANSPORT - TRANSPORT (MISC.) - INFRASTRUCTURE & ROADS - SECURITY (TRANSPORT) - WORKS' - PUBLIC WORKS - FINANCE AND BUDGET - FINANCE AND BUDGET (MISC.) - ADMINISTRATION - ADMINISTRATION (MISC.)
Expert recommendations in the field of urban transport."
241,240,"UE-  RES CIT","EUROPESE UNIE - ELTIS - INITIATIVE BENCHMARKING DU RÉSEAU POUR LES CITOYENS","EUROPEAN UNION - ELTIS - CITIZEN’S NETWORK BENCHMARKING INITIATIVE","22","www.eltis.org","TRANSPORT - OPENBAAR VERVOER - ECONOMIE & HANDEL - CONCURRENTIEVERMOGEN - EXTERNE BETREKKINGEN - EUROPESE PROGRAMMA'S - STEDENBOUW EN STADSVERNIEUWING - STADSBEHEER.
Het project wil: - een netwerk van lokale en regionale autoriteiten ontwikkelen waarbij de deelnemers wederzijds van elkaar kunnen leren.
                         - een serie van nuttige en bruikbare prestatieindicatoren over het vervoersbeleid ontwikkelen.
                         - goede praktijken voor het vervoersbeleid identificeren","GDEROEP",25/07/06,01/01/00,"Voir aussi ELTIS                              -                                   Zie ook ELTIS                                        -                                   alsoo see ELTIS","PGERARD","TRANSPORTS - TRANSPORT EN COMMUN - ECONOMIE & COMMERCE - COMPETITIVITE - RELATIONS EXTERIEURES - PROGRAMMES EUROPEENS - URBANISME ET RENOVATION URBAINE - GESTION URBAINE
Les objectifs du projet sont: 
- de développer et coordonner un réseau de collectivités locales et régionales qui permette un apprentissage réciproque au sein du groupe;
- de définir une série d’indicateurs de performance relatifs à la politique des déplacements qui soient utiles et exploitables.
- d’identifier des cas de bonne pratique en ce qui concerne les politiques des transports.",07/07/04,,"UNION EUROPEENNE - ELTIS - INITIATIVE BENCHMARKING DU RÉSEAU POUR LES CITOYENS","N",17,18,"TRANSPORT - PUBLIC TRANSPORT - ECONOMY & TRADE - COMPETITIVINESS - EXTERNAL RELATIONS - EUROPEAN PROGRAMMES - TOWN PLANNING AND RENOVATION - URBAN MANAGEMENT.
The objectives of the project are:
- Develop and coordinate a network of local communities which would allow mutual learning inside the group
- Define a series of performance indicators related to transport policy which would be useful and useable
- Identify cases of good practice concerning the transport policy"
125,123,"COM EDURC","EUROCITIES : COMITE VOOR ECONOMISCHE ONTWIKKELING EN COMITE VOOR VOOR STEDELIJKE HEROPLEVING (EDURC)","EUROCITIES : COMITE DEVELOPPEMENT ECONOMIQUE ET COMITE URBAIN DE REGENERATION (EDURC)","21","","INTERSTEDELIJKE SAMENWERKING - ECONOMIE & HANDEL - ONDERNEMINGEN - STEDENBOUW EN STADSVERNIEUWING - STEDELIJKE ONTWIKKELING - EXTERNE BETREKKINGEN -  EUROPESE ZAKEN.
EDURC biedt een kader voor de uitwisseling en de ontwikkeling van expertise over de gevolgen van het Europese beleid op de lokale ontwikkelingsstrategieën.
Onderwerpen die aan bodt komen zijn de problemen verbonden aan het uitvoeren van stedelijke ontwikkelingsstrategieën, innovatie en nieuwe bedrijven.","PGERARD",17/09/09,13/05/04,"Voir aussi EUROCITIES               -                   Zie ook EUROCITIES                    -                      See also EUROCITIES","PGERARD","COOPERATION INTERURBAINE - ECONOMIE & COMMERCE- ENTREPRISE- URBANISME ET RENOVATION URBAINE- DEVELOPPEMENT URBAIN - RELATIONS EXTERIEURES - AFFAIRES EUROPEENNES
Plate-forme pour l'échange et le développement d'une politique d'expertise sur l'impact de la politique européenne  des stratégies locales de développement.
Sujets évoqués: problèmes de la mise en oeuvre de stratégies de développement des villes, sur l'innovation et les nouvelles entreprises.",13/05/04,,"EUROCITIES : COMITE DEVELOPPEMENT ECONOMIQUE ET COMITE URBAIN DE REGENERATION (EDURC)","N",17,18,"INTERURBAN COOPERATION - ECONOMY & TRADE - ENTERPRISE - TOWN PLANNING AND RENOVATION - URBAN DEVELOPMENT - EXTERNAL RELATIONS - EUROPEAN AFFAIRS.
Platform for the exchange and development of a know-how policy about the impact of the European policy of local development strategies.
Subjects that were put forward: problems related to implementation of city development strategies, innovation, new companies."
124,123,"COM EST","EUROCITIES: OOST/WEST COMITE","EUROCITIES: EAST/WEST COMITY","21","","EXTERNE BETREKKINGEN - INTERSTEDELIJKE SAMENWERKING - STEDENBOUW EN STADSVERNIEUWING - STEDELIJKE ONTWIKKELING - OVERHEDEN - DEMOCRATIE.","PGERARD",17/09/09,13/05/00,"Plate-forme pour projets de développement entre les villes européennes  de l'Est et de l'Ouest.
Een platform voor ontwikkelingsprojecten tussen Oost-en West-Europese steden.
Platform for development projects between European cities of the east and the west.","PGERARD","RELATIONS EXTERIEURES - COOPERATION INTERURBAINE - URBANISME ET RENOVATION URBAINE - DEVELOPPEMENT URBAIN - AUTORITES - DEMOCRATIE;",13/05/04,31/12/05,"EUROCITIES: COMITÉ EST/OUEST","N",18,18,"EXTERNAL RELATIONS - INTERURBAN COOPERATION - TOWN PLANNING AND RENOVATION - URBAN DEVELOPMENT - AUTHORITIES - DEMOCRACY"
288,,"BIBI","RESEAU BIBI","RESEAU BIBI","21","","","GDEROEP",19/05/05,19/05/05,"résau pour de rien foutre","PGERARD","ADMINITRATION -  EGALITE DES CHANCES",19/05/05,,"RESEAU BIBI","O",17,18,""
292,,"ECOMM","ECOMM: EUROPESE CONFERENTIE VOOR  MOBILITEITSBEHEER","ECOMM: EUROPEAN CONFERENCE ON MOBILITY MANAGEMENT","24","","VERVOER - VERVOER (ALLERLEI) - LEEFMILIEU - VERVUILING","PGERARD",28/07/08,11/11/11,"ECOMM organise des échanges de mesures et de procédures en cas de pollution.     -     ECOMM organiseert de uitwisseling van maatregelen en procedures in het geval van vervuiling. - ECOMM organises the exchanges of measures to be taken and procedures in case of pollution.","GDEROEP","TRANSPORTS - TRANSPORTS (DIVERS) - ENVIRONNEMENT - POLLUTION",09/06/05,,"ECOMM: CONFÉRENCE EUROPÉENNE SUR LA GESTION DE LA MOBILITÉ","N",17,18,"TRANSPORT - TRANSPORT (MISC.) - ENVIRONMENT - POLLUTION"
293,,"EMTA","EMTA: EUROPEAN METROPOLITAN TRANSPORT AUTHORITIES","EMTA: EUROPEAN METROPOLITAN TRANSPORT AUTHORITIES","21","www.emta.com","VERVOER - VERVOER (ALLERLEI) - TRANSPORTBEHEER - OPENBAAR VERVOER - LEEFMILIEU - LEEFMILIEU (ALLERLEI)","PGERARD",28/07/08,01/10/98,"EMTA se veut être un lieu de rencontres pour l'échange d'informations, de recherches et d'expériences entre les autorités responsables pour le transport urbain dans les villes européennes les plus importantes
EMTA wil een ontmoetingsplaats zijn voor de uitwisseling van informatie, onderzoek en ervaringen tussen overheden die bevoegd zijn voor het stedelijk vervoer in de belangrijkste Europese steden.
EMTA wants to form a venue for meetings and exchange of information, research and experience between authorities in charge of metropolitan transport of the main European cities.","GDEROEP","TRANSPORTS - TRANSPORTS (DIVERS) - GESTION DU TRAFFIC - TRANSPORT EN COMMUN - ENVIRONNEMENT - ENVIRONNEMENT (DIVERS)",09/06/05,,"EMTA: EUROPEAN METROPOLITAN TRANSPORT AUTHORITIES","N",17,18,"TRANSPORT - TRANSPORT (MISC.) - TRANSPORT MANAGEMENT - PUBLIC TRANSPORT - ENVIRONMENT (MISC.)"
295,,"MOSCOU - MOSKOU: PARL","BILATERAAL ACOORD TUSSEN DE DOEMA VAN DE STAD MOSKOU EN HET PARLEMENT VAN HET BRUSSELS HOOFDSTEDELIJK GEWEST","ACCORD BILATÉRAL ENTRE LA DOEMA DE LA VILLE DE MOSCOU ET LE PARLEMENT DE LA RÉGION DE BRUXELLES-CAPITALE","24","","ADMINISTRATIE - ADMINISTRATIE (ALLERLEI) - OVERHEDEN - LOKAAL BELEID -  REGIONAAL BELEID - ECONOMIE & HANDEL - ECONOMISCHE ONTWIKKELING - WERKGELEGENHEID - WERKGELEGENHEID (ALLERLEI) - LEEFMILIEU - MILIEUBESCHERMING - LEEFMILIEU (ALLERLEI) - HUISVESTING - HUISVESTING (ALLERLEI) - SOCIALE HUISVESTING - PATRIMONIUM - MONUMENTENZORG - BESCHERMING VAN MONUMENTEN - SOCIAAL BELEID - SOCIAAL BELEID (ALLERLEI)  - EXTERNE BETREKKINGEN - DE HOOFDSTEDELIJKE FUNCTIE - VERVOER - VERVOER (ALLERLEI)","GDEROEP",20/02/06,21/09/01,"L'accord viste à favoriser les contacts directs entre les deux assemblées et plus particulièrement entre les députés des commissions permanentes traitant des matières comparables.
Het akkoord wil de directe contacten tussen de 2 vergaderingen bevorderen en meer bepaald die tussen de permanente commissies die vergelijkbare onderwerpen behandelen.
The agreement aims to foster direct contacts between both assemblies and more particularly between the members of the commissions.","GDEROEP","ADMINISTRATION - ADMINISTRATION (DIVERS) - AUTORITES - POLITIQUE LOCALE - POLITIQUE REGIONALE - ECONOMIE & COMMERCE - DEVELOPPEMENT ECONOMIQUE - EMPLOI - EMPLOI (DIVERS) - ENVIRONNEMENT - PROTECTION DE L'ENVIRONNEMENT - ENVIRONNEMENT (DIVERS) - LOGEMENT - LOGEMENT (DIVERS) - LOGEMENT SOCIAL - PATRIMOINE - CONSERVATION DU PATRIMOINE - PROTECTION DU PATRIMOINE- POLITIQUE SOCIALE - POLITIQUE SOCIALE (DIVERS) - RELATIONS EXTERIEURES - LA FONCTION DE CAPITALE - TRANSPORTS - TRANSPORTS (DIVERS)",10/06/05,,"ACCORD BILATÉRAL ENTRE LA DOEMA DE LA VILLE DE MOSCOU ET LE PARLEMENT DE LA RÉGION DE BRUXELLES-CAPITALE","N",17,17,"ADMINISTRATION - ADMINISTRATION (MISC.) - AUTHORITIES - LOCAL POLICY - REGIONAL POLICY - ECONOMY & TRADE - ECONOMICAL DEVELOPMENT - EMPLOYMENT - EMPLOYMENT (MISC.) - ENVIRONMENT - ENVIRONMENT (MISC.) - ENVIRONMENTAL PROTECTION - HOUSING - SOCIAL HOUSING - HOUSING (MISC.) - HERITAGE - CONSERVATION OF MONUMENTS - PROTECTION OF MONUMENTS - SOCIAL POLICY - SOCIAL POLICY (MISC.) - EXTERNAL RELATIONS - CAPITAL FUNCTION - TRANSPORT - TRANSPORT (MISC.)"
273,,"CPPRCUE","DE CONFERENTIE VAN DE VOORZITTERS VAN DE HOOFDSTEDELIJKE REGIO'S VAN DE EUROPESE UNIE","LA CONFERENCE DES PRESIDENTS DES PARLEMENTS DES REGIONS-CAPITALES DE L'UNION EUROPEENNE","23","","OVERHEDEN - REGIONAAL BELEID - EXTERNE BETREKKINGEN - INTERREGIONALE SAMENWERKING - DE HOOFDSTEDELIJKE FUNCTIE - ECONOMIE & HANDEL - ECONOMISCHE ONTWIKKELING - WERKGELEGENHEID - WERKGELEGENHEID (ALLERLEI) - LEEFMILIEU - MILIEUBESCHERMING - FINANCIEN EN BEGROTING - FINANCIERING VAN HOOFDSTEDELIJKE GEWESTEN - HUISVESTING - HUISVESTING (ALLERLEI) - VERVOER - VERVOER (ALLERLEI) - STEDENBOUW EN STADSVERNIEUWING - RUIMTELIJKE ORDENING","GDEROEP",21/02/06,01/04/01,"La Conférence réunit les présidents des Bureaux des Parlements des Régions-Capitales de l'Union Européenne. La conférence se réunit une fois par an. Les réunions portent sur un ou deux thèmes préalablement convenu.
De Conferentie verzamelt de voorzitters van de Bureau's van de Parlementen van de hoofdstedelijke regio's van Europa. De Conferentie komt éénmaal per jaar bijeen. De vergaderingen handelen over één of twee vooraf overeengekomen thema's.
The Conference brings togehter the Chairmen of the Parliaments of the Capital Regions of the European Union. The conference meets once a year and focuses on one or two issues previously agreed upon.","GDEROEP","AUTORITES - POLITIQUE REGIONALE - RELATIONS EXTERIEURES - COOPERATION INTERREGIONALE - LA FONCTION DE CAPITALE - ECONOMIE & COMMERCE - DEVELOPPEMENT ECONOMIQUE - EMPLOI - EMPLOI (DIVERS) - ENVIRONNEMENT - PROTECTION DE L'ENVIRONNEMENT - FINANCES ET BUDGET - FINANCEMENT DES REGIONS CAPITALES - LOGEMENT - LOGEMENT (DIVERS) - TRANSPORTS - TRANSPORTS (DIVERS) - URBANISME ET RENOVATION URBAINE - AMENAGEMENT DU TERRITOIRE.",19/10/04,,"LA CONFERENCE DES PRESIDENTS DES PARLEMENTS DES REGIONS-CAPITALES DE L'UNION EUROPEENNE","N",17,18,"AUTHORITIES - REGIONAL POLICY - EXTERNAL RELATIONS - INTERREGIONAL COOPERATION - CAPITAL FUNCTION - ECONOMY & TRADE - ECONOMICAL DEVELOPMENT - EMPLOYMENT - EMPLOYMENT (MISC.) - ENVIRONMENT - ENVIRONMENTAL PROTECTION - FINANCE AND BUDGET - FINANCING OF CAPITAL REGIONS - HOUSING - HOUSING (MISC.) - TRANSPORT - TRANSPORT (MISC.) - TOWN PLANNING AND RENOVATION - SPATIAL PLANNING.
30) The Conference brings together the Presidents of the Parliaments offices of capital regions of the European Union. The conference meets once a year. The meetings concern one or two previously agreed upon subjects."
